Number,Year,Title,Genre,Rated,Type,Runtime,Director,Writer,Actors,Language,Country,Awards,imdbRating
13852,1998,A Price Above Rubies,7.0,6.561867935752528,6.0,117,7.5,7.0,6.25,6.0,6.5,2,7.0
13854,1999,Rites of Passage,6.5,6.561867935752528,6.0,95,7.0,7.0,6.0,6.0,6.0,2,7.0
13855,1974,Ali: Fear Eats the Soul,7.0,7.566810344827586,6.0,94,7.833333333333333,7.0,8.5,7.0,7.0,5,9.0
13856,1980,Raging Bull,6.666666666666667,6.561867935752528,6.0,129,7.866666666666666,8.4,6.75,6.0,6.0,48,9.0
13857,2000,The Waiting List,6.666666666666667,7.084432717678101,6.0,105,8.0,7.75,7.75,7.0,6.6,6,8.0
13858,1999,Dead or Alive,6.0,6.561867935752528,6.0,105,7.230769230769231,6.0,7.0,7.0,7.0,2,7.0
13859,1965,I Saw What You Did,5.5,7.084432717678101,6.0,82,7.0,7.0,6.5,6.0,6.0,0,7.0
13860,1997,Volcano,6.333333333333333,6.6177194421657095,6.0,104,7.0,6.0,6.5,6.666666666666667,6.0,2,6.0
13861,1993,Half Japanese: The Band That Would Be King,7.0,7.084432717678101,6.0,90,8.0,8.0,8.0,6.0,6.0,0,8.0
13863,2001,Kingdom Come,6.333333333333333,6.75021682567216,6.0,94,7.0,6.0,6.0,6.0,6.0,6,6.0
13864,2002,Little John,7.0,7.28,6.0,100,6.444444444444445,7.0,6.5,6.0,6.0,1,7.0
13865,1998,Mercury Rising,6.333333333333333,6.561867935752528,6.0,111,6.777777777777778,5.666666666666667,6.5,6.0,6.0,2,7.0
13866,2003,The Even Stevens Movie,6.0,7.388888888888889,6.0,93,6.0,7.0,7.0,6.0,6.0,6,7.0
13867,1996,Phat Beach,6.0,6.561867935752528,6.0,89,5.0,4.2,4.5,6.0,6.0,0,4.0
13868,1996,Kansas City,6.666666666666667,6.561867935752528,6.0,116,7.2631578947368425,7.0,6.75,6.0,6.5,4,7.0
13869,1987,Foxfire,7.0,6.75021682567216,6.0,100,6.666666666666667,7.0,6.75,6.0,6.0,9,7.0
13870,1971,Fata Morgana,6.666666666666667,7.566810344827586,6.0,79,7.888888888888889,7.0,7.0,7.0,7.0,0,7.0
13873,2001,The Breed,5.666666666666667,6.561867935752528,6.0,91,4.333333333333333,5.0,5.5,6.5,6.5,0,5.0
13879,2004,The Trip,7.0,7.084432717678101,6.0,10,7.0,7.0,7.0,7.0,6.0,2,7.0
13882,1998,Without Limits,6.666666666666667,6.6177194421657095,6.0,117,7.0,7.5,6.5,6.666666666666667,6.0,3,8.0
13883,1990,Memphis Belle,6.666666666666667,6.6177194421657095,6.0,107,7.142857142857143,7.0,6.25,6.0,6.666666666666667,5,7.0
13884,2003,The Curse of the Bambino,6.5,7.084432717678101,6.0,59,7.0,7.0,6.75,6.0,6.0,3,7.0
13887,2004,The Princess Diaries 2: Royal Engagement,6.333333333333333,6.877256317689531,6.0,113,6.384615384615385,6.0,5.75,6.75,6.0,3,6.0
13888,2001,The Bunker,6.0,6.561867935752528,6.0,88,6.0,6.0,6.25,6.0,7.0,2,6.0
13889,1998,Ruby Bridges,7.0,7.084432717678101,6.0,96,8.0,8.0,6.5,6.0,6.0,8,8.0
13892,2004,Reversible Errors,6.333333333333333,7.208333333333333,6.0,173,7.0,6.5,6.5,6.0,6.0,3,7.0
13896,1999,Speedway Junky,6.666666666666667,6.561867935752528,6.0,105,6.0,6.0,6.0,6.0,6.0,2,6.0
13898,1946,The Jolson Story,7.0,7.516129032258065,6.0,128,7.333333333333333,8.0,7.5,6.0,6.0,8,8.0
13899,2000,Mohabbatein,7.0,7.084432717678101,6.0,216,8.5,7.5,6.75,7.0,7.0,33,8.0
13901,1936,Rembrandt,7.0,7.084432717678101,6.0,85,8.0,8.0,7.25,6.0,7.0,1,8.0
13902,1984,The Stone Boy,7.0,6.75021682567216,6.0,91,6.625,7.0,6.5,6.0,6.0,2,7.0
13905,1974,Captain Kronos: Vampire Hunter,5.0,6.561867935752528,6.0,91,7.0,7.0,6.5,6.0,7.0,0,7.0
13907,2004,Rakht,5.5,7.084432717678101,6.0,0,6.666666666666667,5.0,5.5,7.0,7.0,0,4.0
13908,1978,Five Deadly Venoms,6.0,6.561867935752528,6.0,97,8.0,7.5,7.75,7.0,7.0,0,8.0
13910,1991,Critters 3,5.666666666666667,6.6177194421657095,6.0,86,5.0,5.333333333333333,5.0,6.0,6.0,0,5.0
13912,1956,The Harder They Fall,6.666666666666667,7.566810344827586,6.0,109,7.666666666666667,8.0,7.5,6.5,6.0,2,8.0
13914,2004,Bush's Brain,7.0,6.6177194421657095,6.0,80,7.0,7.0,7.0,6.0,6.0,0,7.0
13916,2003,Danny Deckchair,6.5,6.6177194421657095,6.0,100,7.0,7.0,6.75,6.0,6.0,2,7.0
13917,1986,Monster in the Closet,5.666666666666667,6.75021682567216,6.0,90,5.0,5.0,5.5,6.0,6.0,1,5.0
13921,2002,Searching for Debra Winger,7.0,6.561867935752528,6.0,100,7.0,7.0,6.75,6.0,6.0,0,7.0
13923,2000,Cast Away,6.666666666666667,6.6177194421657095,6.0,143,7.7272727272727275,8.0,8.0,6.5,6.0,50,8.0
13925,1996,Joe's Apartment,6.333333333333333,6.6177194421657095,6.0,80,6.0,6.0,6.25,6.5,6.0,2,6.0
13927,2002,Door to Door,7.0,7.084432717678101,6.0,90,7.666666666666667,7.0,6.75,6.0,6.0,35,8.0
13929,2001,Pendulum,6.0,6.561867935752528,6.0,95,5.0,5.0,5.25,6.0,6.0,0,5.0
13930,2005,A Lot Like Love,6.666666666666667,6.6177194421657095,6.0,107,7.0,7.0,6.0,6.0,6.0,4,7.0
13934,1951,A Place in the Sun,7.0,7.827160493827161,6.0,122,8.090909090909092,7.75,7.5,6.0,6.0,24,8.0
13935,1978,Enter the Fat Dragon,6.0,6.561867935752528,6.0,100,7.166666666666667,7.0,7.0,7.0,7.0,0,7.0
13936,1953,Call Me Madam,6.666666666666667,7.516129032258065,6.0,114,7.666666666666667,7.0,7.0,6.0,6.0,6,7.0
13937,2002,The Short Films of David Lynch,7.0,7.084432717678101,6.0,97,8.0,8.0,8.0,6.0,6.0,0,8.0
13938,1998,Futuresport,6.0,6.561867935752528,6.0,91,6.5,5.0,5.5,6.0,6.0,0,5.0
13940,1969,Goodbye,7.0,6.877256317689531,6.0,155,7.176470588235294,7.0,7.0,6.0,6.0,11,7.0
13941,1993,This Boy's Life,7.0,6.561867935752528,6.0,115,7.142857142857143,7.5,6.75,6.0,6.0,4,8.0
13943,1989,The Heist,6.5,6.561867935752528,6.0,97,6.75,7.0,6.5,6.0,6.0,0,7.0
13945,2002,The Gatekeeper,7.0,6.561867935752528,6.0,103,6.0,6.0,6.25,6.0,6.0,4,6.0
13947,2004,Mango Kiss,6.5,7.084432717678101,6.0,84,5.0,5.0,5.0,6.0,6.0,1,5.0
13952,1993,Iria: Zeiram the Animation,6.0,7.084432717678101,6.0,162,8.0,8.0,8.0,7.0,7.0,0,8.0
13954,2002,Deadly Species,5.666666666666667,6.561867935752528,6.0,90,4.0,4.0,4.0,6.0,6.0,0,4.0
13955,2005,The Jacket,6.333333333333333,6.561867935752528,6.0,103,7.5,8.0,6.75,6.0,6.0,3,8.0
13958,1998,Don't Tell Anyone,6.5,7.14540059347181,6.0,120,7.5,7.0,6.75,7.0,6.5,1,7.0
13959,1994,The Crow,6.333333333333333,6.561867935752528,6.0,102,7.333333333333333,6.666666666666667,7.0,6.0,6.0,9,8.0
13960,1964,Zorba the Greek,6.5,7.14540059347181,6.0,142,7.75,8.0,7.0,6.5,6.5,23,8.0
13964,1957,Desk Set,6.5,7.516129032258065,6.0,103,7.666666666666667,7.333333333333333,7.0,6.0,6.0,0,8.0
13966,1999,Bad Company,7.0,7.084432717678101,6.0,98,7.0,7.0,6.75,7.0,7.0,2,7.0
13968,1984,The Bostonians,7.0,7.566810344827586,6.0,122,7.090909090909091,7.0,6.75,6.0,6.5,8,7.0
13970,2005,Man with the Screaming Brain,6.0,7.14540059347181,6.0,90,6.0,6.0,5.75,6.0,6.0,1,6.0
13974,1992,Poison Ivy,6.5,6.561867935752528,6.0,90,5.5,6.0,6.0,6.0,6.0,2,6.0
13975,1972,Prime Cut,6.333333333333333,6.561867935752528,6.0,88,6.785714285714286,7.0,7.0,6.0,6.0,0,7.0
13976,1999,Final Voyage,6.5,6.561867935752528,6.0,95,4.1875,4.5,5.5,6.0,6.0,0,5.0
13978,1996,The Evening Star,6.666666666666667,6.6177194421657095,6.0,129,6.0,6.5,6.25,6.0,6.0,8,6.0
13979,1965,A Patch of Blue,7.0,7.14540059347181,6.0,105,8.0,8.0,7.25,6.0,6.0,19,8.0
13981,1999,The Virgin Suicides,7.0,6.561867935752528,6.0,97,8.0,7.5,6.25,6.0,6.0,14,8.0
13982,1952,Casque d'Or,6.666666666666667,7.566810344827586,6.0,94,8.333333333333334,8.0,7.5,7.0,7.0,3,8.0
13984,1996,Timelock,6.0,7.084432717678101,6.0,90,5.0,3.0,4.75,6.0,6.0,0,3.0
13985,2000,Christina Aguilera: My Reflection,7.0,7.14540059347181,6.0,52,7.0,7.0,6.75,6.5,6.0,1,7.0
13986,1993,Just One of the Girls,6.0,6.561867935752528,6.0,91,6.0,6.0,5.75,6.0,6.0,0,6.0
13987,1996,Mad Dog Time,6.333333333333333,6.561867935752528,6.0,93,6.0,5.0,6.0,6.0,6.0,0,6.0
13988,2005,Sex,6.666666666666667,7.566810344827586,6.0,98,7.0,7.0,7.0,6.666666666666667,6.0,2,7.0
13990,1997,The House of Yes,6.5,6.561867935752528,6.0,85,6.75,7.0,6.25,6.0,6.0,6,7.0
13991,1976,Squirm,5.0,6.561867935752528,6.0,92,6.0,5.0,5.0,6.0,6.0,0,5.0
13993,1993,Babylon 5: The Gathering,6.0,7.14540059347181,6.0,89,7.0,7.0,7.0,6.0,6.0,2,7.0
13996,1979,When a Stranger Calls,6.0,6.561867935752528,6.0,97,7.0,6.0,6.75,6.0,6.0,1,7.0
13997,1993,Bodies,7.0,6.561867935752528,6.0,95,6.0,6.0,6.25,6.0,6.0,2,6.0
13998,1962,Mr. Hobbs Takes a Vacation,6.0,7.516129032258065,6.0,116,7.5,7.0,7.0,6.0,6.0,7,7.0
13999,1960,Toby Tyler,6.5,6.877256317689531,6.0,96,8.0,7.333333333333333,8.0,6.0,6.0,0,8.0
14002,1989,DeepStar Six,5.666666666666667,6.561867935752528,6.0,99,6.5,6.0,6.25,6.0,6.0,0,6.0
14003,2004,Imaginary Heroes,6.5,6.561867935752528,6.0,111,8.0,6.0,6.75,6.0,6.333333333333333,3,8.0
14006,1990,Loose Cannons,6.0,6.561867935752528,6.0,94,6.083333333333333,6.0,6.25,6.0,6.0,0,5.0
14007,2000,Tomie Replay,5.0,7.084432717678101,6.0,95,6.0,6.0,6.0,7.0,7.0,0,6.0
14011,1994,Scooby-Doo in Arabian Nights,6.333333333333333,7.084432717678101,6.0,69,6.0,6.0,6.5,6.0,6.0,0,6.0
14012,2000,Innocents,6.0,6.561867935752528,6.0,90,5.0,5.0,6.0,6.0,6.0,0,5.0
14013,1963,Tom Jones,6.333333333333333,7.14540059347181,6.0,128,7.0,7.0,7.0,6.0,7.0,40,7.0
14014,2002,The Locket,7.0,7.084432717678101,6.0,100,7.4,8.0,6.5,6.0,6.0,2,8.0
14016,1992,Housesitter,6.5,6.75021682567216,6.0,102,6.8,6.0,6.25,6.0,6.0,0,6.0
14021,2000,El Bola,7.0,7.084432717678101,6.0,88,8.0,8.0,7.75,7.0,7.0,31,8.0
14027,1978,Every Which Way But Loose,6.0,6.75021682567216,6.0,114,6.666666666666667,7.0,6.25,6.0,6.0,4,7.0
14029,1986,Betty Blue,7.0,7.084432717678101,6.0,120,8.0,8.0,7.25,7.0,7.0,16,8.0
14034,1978,The Bad News Bears Go to Japan!,6.0,6.75021682567216,6.0,91,6.0,6.0,5.75,6.5,6.5,1,4.0
14035,1993,Italian Movie,7.0,7.084432717678101,6.0,0,6.0,6.0,6.0,7.0,6.0,0,6.0
14039,1963,The Birds,6.0,6.6177194421657095,6.0,119,7.8108108108108105,7.5,7.0,6.0,6.0,8,8.0
14040,1993,Faraway,6.666666666666667,6.6177194421657095,6.0,140,8.0,7.75,7.5,6.8,6.0,11,8.0
14042,2001,Mulholland Drive,6.333333333333333,6.561867935752528,6.0,147,8.0,8.0,7.0,6.5,6.5,103,8.0
14043,2002,Shoot or Be Shot,6.0,6.6177194421657095,6.0,90,5.0,5.0,5.25,7.0,6.0,0,5.0
14047,2003,Tears of the Sun,6.333333333333333,6.561867935752528,6.0,121,7.0,7.0,6.5,6.0,6.0,2,7.0
14048,2004,Bush Family Fortunes: The Best Democracy Money Can Buy,7.0,7.566810344827586,6.0,61,7.0,7.0,7.0,6.0,6.0,0,7.0
14049,2003,Lost in Time,7.0,7.084432717678101,6.0,109,8.0,7.0,7.0,7.0,7.0,13,8.0
14050,1971,Willy Wonka & the Chocolate Factory,6.333333333333333,6.877256317689531,6.0,100,8.0,7.0,7.5,6.666666666666667,6.0,3,8.0
14051,1989,Why Has Bodhi Dharma Left for the East?,7.0,7.084432717678101,6.0,137,8.0,8.0,8.0,7.0,7.0,2,8.0
14057,1938,Angels with Dirty Faces,6.666666666666667,7.516129032258065,6.0,97,7.714285714285714,8.0,7.75,6.0,6.0,4,8.0
14062,1980,Humanoids from the Deep,5.5,6.561867935752528,6.0,80,6.0,6.0,6.0,6.0,6.0,0,6.0
14063,1937,Nothing Sacred,6.666666666666667,7.516129032258065,6.0,77,7.777777777777778,8.0,7.75,6.0,6.0,0,8.0
14064,1965,Morituri,6.333333333333333,7.516129032258065,6.0,123,7.0,7.0,7.0,6.0,6.0,0,7.0
14065,1994,Little Big League,6.0,6.75021682567216,6.0,119,6.0,6.0,6.0,6.0,6.0,2,6.0
14066,1986,Firewalker,6.0,6.75021682567216,6.0,104,6.615384615384615,5.0,5.25,6.5,6.0,0,5.0
14068,1982,Angel,7.0,6.561867935752528,6.0,92,7.111111111111111,7.0,6.75,6.0,7.0,0,7.0
14069,1999,The Lost Son,6.666666666666667,6.561867935752528,6.0,102,6.5,7.0,6.75,6.5,6.666666666666667,1,7.0
14070,1977,The Last Wave,6.333333333333333,6.75021682567216,6.0,106,7.9,8.0,7.25,6.666666666666667,6.0,11,8.0
14072,1981,Dragonslayer,6.0,6.75021682567216,6.0,109,6.25,6.0,6.75,6.0,6.0,7,7.0
14073,2000,Forgive and Forget,6.666666666666667,7.084432717678101,6.0,100,7.0,7.0,6.5,6.0,7.0,0,7.0
14074,2001,Novocaine,6.333333333333333,6.561867935752528,6.0,95,6.0,6.0,6.25,6.5,6.0,0,6.0
14090,2004,Peace One Day,7.0,7.084432717678101,6.0,80,8.0,8.0,8.0,6.0,7.0,2,8.0
14091,1992,Lorenzo's Oil,7.0,6.6177194421657095,6.0,129,6.6,7.5,6.5,6.5,6.0,7,8.0
14094,2002,Cathouse,7.0,7.084432717678101,6.0,70,6.0,6.0,6.0,6.0,6.0,0,6.0
14096,2003,Step Into Liquid,6.5,6.75021682567216,6.0,88,7.666666666666667,7.0,7.75,6.0,6.0,2,8.0
14098,1979,Love at First Bite,6.5,6.75021682567216,6.0,96,6.4,6.666666666666667,6.25,6.0,6.0,7,7.0
14099,2001,A Galaxy Far Far Away,6.5,7.084432717678101,6.0,62,6.0,6.0,6.0,6.0,6.0,0,6.0
14100,2004,Maxim: The Real Swimsuit DVD: Vol. 1,7.0,6.0,6.0,52,6.0,6.0,6.0,6.0,6.0,0,6.0
14102,1990,Without You I'm Nothing,6.5,6.561867935752528,6.0,89,7.0,7.0,6.5,6.0,6.0,0,7.0
14103,2004,The Notebook,7.0,6.6177194421657095,6.0,123,7.0,7.333333333333333,7.25,6.0,6.0,21,8.0
14104,1968,Anzio,7.0,6.6177194421657095,6.0,117,6.0,6.0,7.0,6.666666666666667,6.5,0,6.0
14108,2004,Naach,7.0,7.084432717678101,6.0,150,7.166666666666667,5.0,5.75,6.5,7.0,3,5.0
14109,1990,Total Recall,6.0,6.561867935752528,6.0,113,7.111111111111111,7.285714285714286,6.0,6.0,6.0,22,8.0
14110,2001,My Best Friend's Wife,6.5,6.561867935752528,6.0,85,6.0,6.0,6.0,6.0,6.0,2,6.0
14112,1953,From Here to Eternity,7.0,7.566810344827586,6.0,118,8.0,8.0,7.5,6.0,6.0,29,8.0
14113,2003,Stitch! The Movie,6.333333333333333,6.877256317689531,6.0,60,7.0,7.0,6.25,6.0,6.0,2,7.0
14118,1995,Money Train,6.0,6.561867935752528,6.0,110,6.666666666666667,6.0,6.25,6.0,6.0,1,6.0
14119,1995,Dilwale Dulhania Le Jayenge,6.666666666666667,7.566810344827586,6.0,181,8.5,7.75,7.0,6.75,7.0,12,9.0
14121,2004,Deadline,7.0,7.084432717678101,6.0,90,8.0,8.0,7.75,6.0,6.0,3,8.0
14123,1960,Love and the Frenchwoman,6.0,7.084432717678101,6.0,143,7.0,7.0,7.0,7.0,7.0,0,7.0
14130,2005,Murder at the Presidio,6.0,6.561867935752528,6.0,89,6.0,6.0,5.5,6.0,6.0,0,6.0
14131,2003,Dickie Roberts: Former Child Star,6.0,6.6177194421657095,6.0,98,6.166666666666667,5.5,6.0,6.0,6.0,2,6.0
14132,1991,Company Business,6.0,6.6177194421657095,6.0,98,7.25,6.0,6.25,6.666666666666667,6.0,0,6.0
14134,1947,Miracle on 34th Street,6.333333333333333,7.516129032258065,6.0,96,8.0,7.0,7.25,6.5,6.0,9,8.0
14137,1995,Johnny Mnemonic,6.0,6.561867935752528,6.0,96,6.0,6.0,6.5,6.5,6.0,5,6.0
14141,1993,Gypsy,6.666666666666667,7.084432717678101,6.0,153,7.25,8.0,6.25,6.5,6.0,20,8.0
14142,1951,The Idiot,7.0,7.084432717678101,6.0,166,8.733333333333333,7.666666666666667,8.0,7.0,7.0,0,8.0
14144,1997,Suicide Kings,6.333333333333333,6.561867935752528,6.0,106,7.0,7.0,6.5,6.0,6.0,0,7.0
14146,1996,The Chamber,6.5,6.561867935752528,6.0,113,6.857142857142857,6.333333333333333,6.5,6.0,6.0,2,6.0
14147,1970,Catch 22,6.666666666666667,6.561867935752528,6.0,122,7.352941176470588,7.5,6.75,6.5,6.0,5,8.0
14149,1998,Enemy of the State,6.333333333333333,6.561867935752528,6.0,132,7.166666666666667,8.0,6.75,6.0,6.0,21,8.0
14152,1993,Fire on the Amazon,6.333333333333333,6.561867935752528,6.0,87,5.5,4.0,5.25,6.5,6.0,0,4.0
14153,2003,Acacia,5.5,6.561867935752528,6.0,103,6.5,6.0,6.0,7.0,7.0,3,6.0
14154,1996,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,6.0,6.561867935752528,6.0,89,7.0,6.0,6.5,6.5,6.0,1,7.0
14155,1946,The Best Years of Our Lives,7.0,7.566810344827586,6.0,172,8.2,9.0,7.5,6.0,6.0,22,9.0
14156,1998,Southie,7.0,6.561867935752528,6.0,95,6.0,6.0,5.75,6.0,6.0,2,6.0
14158,1989,The Package,6.333333333333333,6.561867935752528,6.0,108,6.6,7.0,6.5,6.0,6.0,0,7.0
14161,1955,Kiss Me Deadly,6.333333333333333,7.516129032258065,6.0,106,7.7272727272727275,7.5,7.75,6.666666666666667,6.0,1,8.0
14162,1997,Wax Mask,5.0,7.14540059347181,6.0,98,6.0,6.2,5.75,7.0,7.0,1,6.0
14164,2000,I Dreamed of Africa,6.666666666666667,6.6177194421657095,6.0,114,7.0,6.333333333333333,6.0,6.0,6.0,2,6.0
14166,1990,My Blue Heaven,6.0,6.6177194421657095,6.0,97,7.176470588235294,7.0,6.25,6.0,6.0,0,7.0
14167,2002,They,5.666666666666667,6.6177194421657095,6.0,89,7.0,5.0,5.5,6.0,6.0,2,5.0
14172,1964,Kiss Me,6.5,7.516129032258065,6.0,125,8.3125,8.0,7.0,6.0,6.0,0,8.0
14173,1996,Ridicule,6.666666666666667,6.561867935752528,6.0,102,8.0,8.0,7.5,7.0,7.0,36,8.0
14174,1987,The Belly of an Architect,7.0,6.561867935752528,6.0,119,7.75,7.0,6.25,6.5,7.0,2,7.0
14175,1980,Where the Buffalo Roam,6.5,6.561867935752528,6.0,96,7.0,7.0,6.75,6.0,6.0,0,7.0
14176,1997,Switchback,6.0,6.561867935752528,6.0,118,7.0,7.0,7.0,6.0,6.0,0,7.0
14178,1998,Tango,7.0,6.6177194421657095,6.0,115,7.666666666666667,7.0,7.5,7.0,7.0,19,8.0
14180,2005,Shackles,7.0,6.561867935752528,6.0,115,7.0,7.0,6.75,6.0,6.0,0,7.0
14181,2003,The Nazi Officer's Wife,7.0,7.084432717678101,6.0,90,8.0,8.0,7.333333333333333,6.0,6.0,0,8.0
14183,1946,My Darling Clementine,7.0,7.516129032258065,6.0,97,8.0,8.0,7.25,6.5,6.0,3,8.0
14185,1964,Mary Poppins,6.0,7.516129032258065,6.0,139,7.071428571428571,7.0,7.25,6.0,6.0,34,8.0
14186,1992,Bitter Moon,6.666666666666667,6.561867935752528,6.0,139,8.0,7.4,6.5,6.5,6.666666666666667,2,8.0
14187,2002,Robin Williams: Live on Broadway,6.5,7.611111111111111,6.0,99,8.0,9.0,6.0,6.0,6.0,10,9.0
14188,1995,The Crossing Guard,7.0,6.561867935752528,6.0,111,7.333333333333333,7.0,6.75,6.0,6.0,4,7.0
14192,1997,Starship Troopers,6.0,6.561867935752528,6.0,129,7.111111111111111,7.0,5.5,6.0,6.0,17,8.0
14193,1989,Pink Cadillac,6.0,6.6177194421657095,6.0,122,6.333333333333333,6.0,6.5,6.0,6.0,0,6.0
14194,1992,Captain Ron,6.0,6.6177194421657095,6.0,90,6.666666666666667,5.666666666666667,6.25,6.0,6.0,2,6.0
14197,2002,Revengers Tragedy,7.0,7.084432717678101,6.0,109,7.0,7.0,7.0,6.0,7.0,2,7.0
14199,2001,South Pacific,6.666666666666667,7.084432717678101,6.0,129,6.666666666666667,6.0,6.25,6.0,6.0,3,6.0
14202,1960,Barefoot Adventure,7.0,7.084432717678101,6.0,74,7.5,7.0,7.75,6.0,6.0,0,8.0
14203,1995,Batman Forever,6.0,6.6177194421657095,6.0,121,6.666666666666667,6.166666666666667,6.0,6.0,6.5,33,6.0
14209,2000,Pitch Black,5.5,6.561867935752528,6.0,109,7.25,7.4,6.75,6.5,6.0,6,8.0
14210,1988,Grave of the Fireflies,7.0,7.14540059347181,6.0,89,8.0,8.0,9.0,6.5,7.0,3,9.0
14211,1984,Stranger than Paradise,6.5,6.561867935752528,6.0,89,8.0,8.0,7.75,6.5,6.5,10,8.0
14212,1994,Only You,6.5,6.75021682567216,6.0,115,7.363636363636363,7.0,6.5,6.5,6.5,0,7.0
14213,1958,God's Little Acre,6.666666666666667,7.516129032258065,6.0,118,7.666666666666667,7.0,7.0,6.0,6.0,3,7.0
14215,2004,Sky Captain and the World of Tomorrow,6.0,6.75021682567216,6.0,106,7.0,7.0,6.5,6.666666666666667,6.666666666666667,24,7.0
14217,2003,200 American,6.666666666666667,7.566810344827586,6.0,84,6.0,6.0,6.0,6.0,6.0,0,6.0
14218,1990,Misery,6.333333333333333,6.561867935752528,6.0,107,7.75,7.0,6.25,6.0,6.0,12,8.0
14220,1964,Dead Ringer,6.333333333333333,7.14540059347181,6.0,116,8.0,8.0,7.25,6.0,6.0,0,8.0
14221,1998,Caught Up,6.333333333333333,6.561867935752528,6.0,97,6.0,6.0,5.75,6.0,6.0,0,6.0
14224,1996,A Century of Science Fiction,7.0,7.084432717678101,6.0,0,6.666666666666667,6.0,7.0,7.0,6.0,0,6.0
14226,2000,The Crew,6.0,6.6177194421657095,6.0,88,6.5,6.0,6.0,6.5,6.0,1,6.0
14227,1983,Spacehunter,6.0,6.75021682567216,6.0,90,6.333333333333333,6.0,6.0,6.0,6.0,0,6.0
14229,1971,Klute,6.0,6.561867935752528,6.0,114,7.3,8.0,7.0,6.0,6.0,14,8.0
14230,1983,D.C. Cab,6.0,6.561867935752528,6.0,100,6.666666666666667,6.0,6.0,6.0,6.0,0,6.0
14232,1998,Act of War,6.0,7.084432717678101,6.0,94,4.0,4.0,4.25,6.0,6.0,0,4.0
14233,2002,Dirty Pretty Things,6.333333333333333,6.561867935752528,6.0,97,7.5,8.0,7.0,7.0,7.0,43,8.0
14238,2004,The Work and the Glory,7.0,6.75021682567216,6.0,118,7.0,7.0,7.0,6.0,6.0,0,7.0
14240,2003,Lord of the Rings: The Return of the King,6.333333333333333,6.6177194421657095,6.0,201,8.375,8.5,8.5,8.0,6.5,298,9.0
14241,1996,Ghosts of Mississippi,7.0,6.6177194421657095,6.0,130,7.75,7.0,6.5,6.0,6.0,11,7.0
14242,1966,Alfie,6.5,7.516129032258065,6.0,114,7.666666666666667,8.0,7.5,6.0,7.0,29,8.0
14248,1994,D2: The Mighty Ducks,6.333333333333333,6.75021682567216,6.0,106,6.166666666666667,6.0,6.0,6.5,6.0,0,6.0
14249,2002,10,7.0,7.084432717678101,6.0,10,8.0,8.0,8.0,6.666666666666667,8.0,2,8.0
14250,1990,Jacob's Ladder,6.0,6.561867935752528,6.0,113,7.0,7.0,6.5,6.0,6.0,2,8.0
14251,1965,Bloody Pit of Horror,5.0,7.14540059347181,6.0,87,5.0,5.0,5.0,7.0,6.5,0,5.0
14253,1997,Lolita,7.0,6.561867935752528,6.0,137,7.0,7.0,6.0,6.0,6.5,6,7.0
14254,1977,A Bridge Too Far,7.0,6.75021682567216,6.0,175,7.428571428571429,7.5,8.0,6.8,6.5,11,8.0
14255,1994,Yeh Dillagi,7.0,7.084432717678101,6.0,155,7.0,7.0,6.5,7.0,7.0,0,7.0
14257,1997,The Life of Jesus,7.0,7.084432717678101,6.0,96,8.0,8.0,8.0,7.0,7.0,18,8.0
14258,1960,Peeping Tom,6.0,7.566810344827586,6.0,101,8.0,8.0,7.75,6.0,7.0,0,8.0
14259,1996,Breaking the Waves,7.0,6.561867935752528,6.0,159,7.5,7.5,7.0,6.0,6.857142857142857,68,8.0
14262,1939,Gunga Din,6.333333333333333,7.516129032258065,6.0,117,8.090909090909092,8.0,7.25,6.0,6.0,2,8.0
14263,1970,Cotton Comes to Harlem,6.0,6.561867935752528,6.0,97,7.0,7.0,7.0,6.0,6.0,2,7.0
14265,1993,The Crush,6.5,6.561867935752528,6.0,89,6.0,6.0,5.75,6.0,6.0,5,6.0
14268,1985,Coming Through,7.0,7.084432717678101,6.0,80,7.0,7.0,6.75,6.0,7.0,0,7.0
14269,1974,The Gambler,6.5,6.561867935752528,6.0,111,7.5,6.0,6.5,6.0,6.0,0,8.0
14274,2004,I Heart Huckabees,6.0,6.561867935752528,6.0,107,7.333333333333333,7.0,7.0,6.666666666666667,6.333333333333333,13,7.0
14276,2000,Our Lips Are Sealed,6.0,7.14540059347181,6.0,89,5.5,5.0,5.0,6.0,6.0,0,5.0
14278,1947,Dark Passage,6.5,7.516129032258065,6.0,106,7.5,8.0,7.5,6.0,6.0,0,8.0
14280,1969,Butch Cassidy and the Sundance Kid,6.666666666666667,7.2631578947368425,6.0,110,7.666666666666667,7.0,6.75,6.5,6.0,34,9.0
14281,1958,A Night to Remember,6.666666666666667,7.566810344827586,6.0,123,7.333333333333333,8.0,7.5,6.8,7.0,4,8.0
14284,1994,Lightning Jack,6.5,6.6177194421657095,6.0,98,6.333333333333333,6.0,6.0,6.0,6.0,0,6.0
14285,1984,Until September,7.0,6.561867935752528,6.0,95,7.5,6.0,6.5,6.0,6.0,0,6.0
14286,1974,Hanzo the Razor: Who's Got the Gold?,6.0,7.084432717678101,6.0,84,7.0,7.0,7.0,7.0,7.0,0,7.0
14287,2001,Hidden Agenda,6.0,6.561867935752528,6.0,94,5.5,5.0,5.0,6.0,6.0,0,5.0
